,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.33,48.53,0.0
1,OTHER,60.71,73.33,0.0
2,NATIVE AMERICAN,66.67,20.0,0.0
3,LATINO,47.22,52.83,0.0
4,ASIAN-PACIFIC,52.78,48.94,0.0
5,WHITE,65.82,67.5,100.0
6,BLACK,63.64,74.34,0.0
