,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,17.65,26.47,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,33.33,0.0
4,ASIAN-PACIFIC,66.67,25.0,0.0
5,WHITE,72.65,71.85,0.0
6,BLACK,47.79,63.4,0.0
