,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.43,43.71,0.0
1,OTHER,42.31,50.0,0.0
2,NATIVE AMERICAN,80.0,33.33,0.0
3,LATINO,36.62,39.84,100.0
4,ASIAN-PACIFIC,41.3,39.39,0.0
5,WHITE,62.07,60.94,50.0
6,BLACK,56.69,59.06,0.0
