PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
132,974.0,0.0,15.0,16.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,461.0,440.0,0.0,18.0,12.0
133A,709.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,263.0,225.0,0.0,108.0,78.0
133B,1133.0,0.0,25.0,22.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,488.0,428.0,0.0,97.0,61.0
134,1166.0,0.0,21.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,246.0,238.0,0.0,407.0,231.0
135,1812.0,0.0,28.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,694.0,574.0,0.0,306.0,169.0
136,953.0,1.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,82.0,67.0,0.0,549.0,217.0
137,810.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,374.0,323.0,0.0,57.0,40.0
139,578.0,0.0,12.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,183.0,185.0,0.0,117.0,70.0
88888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,8136.0,1.0,139.0,124.0,0.0,8.0,6.0,0.0,4.0,0.0,0.0,21.0,12.0,0.0,7.0,4.0,1.0,2791.0,2480.0,0.0,1659.0,879.0
