,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.67,48.4,0.0
1,OTHER,50.0,54.29,0.0
2,NATIVE AMERICAN,50.0,40.0,0.0
3,LATINO,51.96,57.72,100.0
4,ASIAN-PACIFIC,32.47,35.59,66.67
5,WHITE,66.7,63.96,60.0
6,BLACK,63.27,72.79,50.0
