,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.07,46.67,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,66.67,50.0,0.0
4,ASIAN-PACIFIC,50.0,33.33,0.0
5,WHITE,71.85,70.22,0.0
6,BLACK,48.65,48.45,0.0
