,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,13.04,19.05,0.0
1,OTHER,60.0,20.0,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,100.0,100.0,0.0
4,ASIAN-PACIFIC,66.67,33.33,0.0
5,WHITE,67.41,64.3,100.0
6,BLACK,36.67,47.54,0.0
