,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.23,29.82,0.0
1,OTHER,37.5,33.33,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,31.71,50.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,44.0,40.41,0.0
6,BLACK,44.59,50.43,0.0
