,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.19,34.34,0.0
1,OTHER,47.69,47.95,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,35.47,48.76,0.0
4,ASIAN-PACIFIC,36.23,40.28,0.0
5,WHITE,58.82,53.79,0.0
6,BLACK,38.22,46.86,0.0
