,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,30.77,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,25.0,33.33,0.0
4,ASIAN-PACIFIC,0.0,33.33,0.0
5,WHITE,66.67,65.49,0.0
6,BLACK,43.1,55.0,0.0
