RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,28.71,31.46,0.00,30.12
OTHER,33.33,44.83,0.00,40.00
NATIVE-AM,50.00,33.33,0.00,37.50
HISP-LT,23.53,25.24,0.00,24.47
ASIA-PI,38.24,32.43,0.00,34.72
WHITE,45.55,43.19,33.33,44.19
BLACK,44.79,50.00,0.00,47.82
TOTAL,41.54,41.98,25.00,41.77
