,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.67,54.25,0.0
1,OTHER,38.75,45.98,0.0
2,NATIVE AMERICAN,50.0,33.33,0.0
3,LATINO,42.35,53.23,0.0
4,ASIAN-PACIFIC,38.89,38.71,0.0
5,WHITE,54.07,57.78,100.0
6,BLACK,50.55,65.81,0.0
