,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.64,45.2,0.0
1,OTHER,57.5,53.7,0.0
2,NATIVE AMERICAN,0.0,66.67,0.0
3,LATINO,45.15,48.74,0.0
4,ASIAN-PACIFIC,24.11,29.52,0.0
5,WHITE,66.28,65.71,80.0
6,BLACK,49.56,62.1,100.0
