,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,55.84,62.96,0.0
1,OTHER,57.14,68.18,0.0
2,NATIVE AMERICAN,0.0,80.0,0.0
3,LATINO,70.0,75.0,0.0
4,ASIAN-PACIFIC,68.75,58.97,0.0
5,WHITE,74.0,74.08,0.0
6,BLACK,74.37,79.08,0.0
