,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.63,36.86,0.0
1,OTHER,40.48,45.0,0.0
2,NATIVE AMERICAN,60.0,25.0,0.0
3,LATINO,38.55,53.51,0.0
4,ASIAN-PACIFIC,28.0,48.48,0.0
5,WHITE,57.25,54.78,20.0
6,BLACK,46.07,62.06,50.0
