RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,38.66,45.41,60.00,42.08
OTHER,30.95,42.22,0.00,36.78
NATIVE-AM,66.67,33.33,0.00,50.00
HISP-LT,49.25,54.30,0.00,51.90
ASIA-PI,38.78,37.27,33.33,37.91
WHITE,57.04,59.87,66.67,58.52
BLACK,50.36,68.12,0.00,60.16
TOTAL,51.63,57.57,57.14,54.73
