RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.70,47.37,0.00,45.75
OTHER,66.67,27.27,0.00,45.00
NATIVE-AM,100.0,100.0,0.00,100.0
HISP-LT,52.17,39.39,0.00,44.64
ASIA-PI,55.56,36.36,0.00,45.00
WHITE,58.02,56.49,66.67,57.25
BLACK,62.63,60.34,0.00,61.40
TOTAL,56.88,55.12,50.00,55.97
