,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,0.0,0.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,25.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,100.0,25.0,0.0
6,BLACK,20.0,16.67,0.0
