,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.37,28.57,0.0
1,OTHER,50.0,66.67,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,75.0,42.86,0.0
4,ASIAN-PACIFIC,0.0,50.0,0.0
5,WHITE,61.16,62.66,0.0
6,BLACK,30.0,0.0,0.0
