,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.13,51.29,0.0
1,OTHER,52.38,47.62,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,57.69,35.71,0.0
4,ASIAN-PACIFIC,55.0,68.75,0.0
5,WHITE,65.12,67.34,71.43
6,BLACK,60.98,75.29,0.0
