,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.0,30.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,100.0,50.0,0.0
4,ASIAN-PACIFIC,100.0,100.0,0.0
5,WHITE,69.57,66.42,0.0
6,BLACK,56.0,70.97,0.0
