,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.33,61.97,0.0
1,OTHER,73.91,63.64,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,61.11,68.0,0.0
4,ASIAN-PACIFIC,57.14,57.89,0.0
5,WHITE,72.17,71.28,100.0
6,BLACK,68.97,76.67,100.0
