PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
10,58.32,0,40.37,35.9,0,26.67,63.64,0,0,0,0,63.64,53.85,0,20,14.29,0,63.44,60.91,0,64.34,53.23
11,51.4,66.67,33.96,24.78,0,42.31,44.44,0,0,100,0,32.26,39.29,0,40.91,43.75,0,60.45,60.26,25,52.27,40.66
12,55.47,0,25.32,21.65,0,75,0,0,0,0,0,20,14.29,0,0,0,0,63.68,62.99,0,52.03,46.47
13,55.7,100,34.2,35.21,0,42.86,11.76,0,100,100,0,45.1,33.33,0,66.67,36.59,50,63.33,64.11,0,46.3,37.37
14,52.35,100,27.87,25.51,0,42.11,60,0,50,100,0,40.62,42.42,0,37.5,40.74,50,62.08,59.63,0,52.61,42.80
15,37.87,42.86,20.62,17.44,0,42.86,40,0,100,66.67,0,48.05,33.33,0,36,23.33,16.67,45,44.66,0,37.52,28.07
16,62.08,0,38.46,37.25,0,33.33,0,0,0,0,0,0,50,0,100,33.33,0,65.11,68.05,0,68,23.53
2,69.82,0,52,38.37,0,60,100,0,0,0,0,42.86,50,0,66.67,0,0,73.03,73.77,0,67.24,63.22
3,60.06,0,38.24,29.85,0,0,25,0,0,0,0,33.33,33.33,0,60,0,0,66.43,67.6,0,61.13,50.56
4,62.06,0,43.84,36.7,0,28.57,42.86,0,0,100,0,57.14,13.33,0,68.75,42.86,50,66.42,68.88,0,58.15,45.61
5,54.36,0,23.68,32.85,0,0,33.33,0,50,0,0,66.67,0,0,50,0,0,59.63,58.51,0,58.21,38.60
6,62.13,0,46.15,44,0,25,25,0,50,0,0,20,33.33,0,33.33,0,0,64.34,66.25,0,69.57,45.71
7,57.95,0,25.4,21.95,0,40,100,0,0,0,0,0,40,0,100,25,100,65.26,65.21,0,60.44,39.29
8,66.39,0,34.78,41.18,0,100,0,0,0,100,0,0,0,0,0,0,0,69.86,72.36,0,52.38,33.33
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,53.95,100,26.83,18.18,0,33.33,0,0,0,0,0,100,100,0,100,0,0,60,65.22,0,54.82,33.03
TOTAL,53.9,52.94,32.34,29.0,,41.24,41.03,,31.25,60.0,0.0,44.62,35.34,,51.03,33.56,37.5,61.74,61.69,12.5,50.65,39.71
