,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.42,36.55,0.0
1,OTHER,50.0,30.61,0.0
2,NATIVE AMERICAN,42.86,57.14,0.0
3,LATINO,33.57,47.86,0.0
4,ASIAN-PACIFIC,26.67,27.78,0.0
5,WHITE,58.57,55.53,62.5
6,BLACK,26.42,35.0,0.0
