RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,24.26,36.08,0.00,29.97
OTHER,28.00,22.73,0.00,25.53
NATIVE-AM,20.00,20.00,0.00,20.00
HISP-LT,44.44,50.00,0.00,47.06
ASIA-PI,40.00,0.00,0.00,33.33
WHITE,38.46,39.66,0.00,39.18
BLACK,28.60,39.22,25.00,33.77
TOTAL,28.45,38.56,25.00,33.39
