,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,75.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,66.67,0.0
4,ASIAN-PACIFIC,75.0,80.0,0.0
5,WHITE,64.06,72.0,0.0
6,BLACK,75.0,50.0,0.0
