RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,40.35,49.30,0.00,45.31
OTHER,55.56,28.57,0.00,39.13
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,31.58,50.00,0.00,40.54
ASIA-PI,41.67,41.67,0.00,41.67
WHITE,66.23,65.21,100.0,65.69
BLACK,39.60,50.96,100.0,46.32
TOTAL,55.74,59.19,100.0,57.76
