,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.58,36.59,0.0
1,OTHER,52.17,51.85,0.0
2,NATIVE AMERICAN,0.0,12.5,0.0
3,LATINO,40.22,32.56,0.0
4,ASIAN-PACIFIC,23.26,34.09,0.0
5,WHITE,64.75,64.15,40.0
6,BLACK,38.33,51.22,0.0
