,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.72,52.49,0.0
1,OTHER,46.67,42.42,0.0
2,NATIVE AMERICAN,33.33,0.0,0.0
3,LATINO,26.92,43.18,0.0
4,ASIAN-PACIFIC,48.15,57.14,0.0
5,WHITE,61.29,62.48,0.0
6,BLACK,60.38,72.11,0.0
