,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,49.38,42.59,0.0
1,OTHER,66.67,72.73,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,9.09,53.33,0.0
4,ASIAN-PACIFIC,40.0,71.43,0.0
5,WHITE,66.42,63.82,33.33
6,BLACK,38.12,59.2,0.0
