,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.26,54.55,0.0
1,OTHER,39.58,49.12,100.0
2,NATIVE AMERICAN,20.0,60.0,0.0
3,LATINO,41.67,42.86,0.0
4,ASIAN-PACIFIC,32.93,37.84,0.0
5,WHITE,57.7,60.61,0.0
6,BLACK,51.19,38.6,0.0
