,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.34,46.22,0.0
1,OTHER,58.97,56.25,0.0
2,NATIVE AMERICAN,33.33,50.0,0.0
3,LATINO,43.66,51.69,50.0
4,ASIAN-PACIFIC,52.17,48.39,0.0
5,WHITE,62.75,61.5,0.0
6,BLACK,57.56,70.49,25.0
