,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.46,43.33,0.0
1,OTHER,42.86,58.33,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,28.57,33.33,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,66.76,65.88,50.0
6,BLACK,38.46,75.0,0.0
