,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.64,24.53,0.0
1,OTHER,21.62,33.33,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,23.53,27.59,50.0
4,ASIAN-PACIFIC,28.48,37.89,0.0
5,WHITE,39.76,37.82,80.0
6,BLACK,24.68,27.27,0.0
