,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.2,44.23,0.0
1,OTHER,0.0,60.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,37.5,42.86,0.0
4,ASIAN-PACIFIC,33.33,100.0,0.0
5,WHITE,67.51,68.46,0.0
6,BLACK,42.86,69.57,0.0
