,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.77,48.08,0.0
1,OTHER,20.0,41.67,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,46.15,57.14,0.0
4,ASIAN-PACIFIC,53.33,76.92,0.0
5,WHITE,53.88,59.42,100.0
6,BLACK,32.79,39.78,0.0
