,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.75,47.95,0.0
1,OTHER,75.0,55.56,0.0
2,NATIVE AMERICAN,50.0,100.0,0.0
3,LATINO,33.33,100.0,0.0
4,ASIAN-PACIFIC,0.0,66.67,0.0
5,WHITE,59.1,58.45,100.0
6,BLACK,49.09,54.72,0.0
