,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,49.24,51.64,0.0
1,OTHER,78.26,66.67,0.0
2,NATIVE AMERICAN,0.0,66.67,0.0
3,LATINO,64.44,58.93,0.0
4,ASIAN-PACIFIC,57.89,50.0,0.0
5,WHITE,63.91,65.55,0.0
6,BLACK,57.27,62.73,0.0
