RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,30.4,37.14,0.0,33.57
OTHER,44.28,49.7,0.0,47.06
NATIVE-AM,58.73,40.32,0.0,49.6
HISP-LT,34.22,43.43,42.86,39.0
ASIA-PI,32.09,37.77,25.0,35.03
WHITE,61.99,62.28,50.62,62.13
BLACK,42.49,58.55,40.0,51.47
TOTAL,53.42,57.11,47.75,55.34
