,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.12,41.25,0.0
1,OTHER,47.37,50.0,0.0
2,NATIVE AMERICAN,25.0,33.33,0.0
3,LATINO,36.67,49.66,0.0
4,ASIAN-PACIFIC,40.91,40.54,0.0
5,WHITE,57.05,56.06,100.0
6,BLACK,45.78,55.4,0.0
