RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,27.27,0.0,0.0,18.18
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,56.1,57.34,0.0,56.55
BLACK,25.0,66.67,0.0,42.86
TOTAL,50.67,53.5,0.0,51.95
