,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.06,60.61,0.0
1,OTHER,56.98,61.62,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,44.9,61.02,0.0
4,ASIAN-PACIFIC,49.65,51.75,0.0
5,WHITE,65.04,67.35,100.0
6,BLACK,65.91,76.04,100.0
