RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,56.13,60.00,0.00,58.03
OTHER,63.64,80.00,0.00,68.75
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,25.71,58.97,0.00,42.67
ASIA-PI,40.00,44.44,0.00,42.11
WHITE,73.81,71.14,25.00,72.30
BLACK,59.09,73.33,0.00,64.86
TOTAL,70.86,70.00,20.00,70.33
