,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.62,41.77,0.0
1,OTHER,22.22,47.06,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,37.5,21.43,0.0
4,ASIAN-PACIFIC,47.06,40.0,0.0
5,WHITE,61.19,62.62,100.0
6,BLACK,28.67,39.43,0.0
