,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.0,41.86,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,50.0,40.0,0.0
4,ASIAN-PACIFIC,0.0,50.0,0.0
5,WHITE,65.25,68.05,50.0
6,BLACK,45.9,64.79,0.0
