,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.4,47.03,0.0
1,OTHER,64.29,60.0,0.0
2,NATIVE AMERICAN,20.0,50.0,0.0
3,LATINO,33.33,50.91,0.0
4,ASIAN-PACIFIC,40.0,28.57,0.0
5,WHITE,65.81,65.0,100.0
6,BLACK,43.33,60.0,0.0
