PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
NORTH JACKSON,100,26.59,26.86,0,41.94,35.9,0,28.57,33.33,0,38.05,37.39,0,55,31.11,20,59.23,59.89,0,59.23,45.17,55.31
WEST JACKSON,37.5,45.2,37.64,0,53.7,57.5,0,66.67,0,0,48.74,45.15,0,29.52,24.11,80,65.71,66.28,100,62.1,49.56,61.65
SOUTH JACKSON,50,30.67,22.76,0,53.85,45,0,0,20,0,44.74,39.68,0,37.5,39.29,25,61.65,61.76,0,64.89,45.90,57.03
TOTAL,45.45,35.56,30.33,0.0,50.45,46.46,,40.0,23.08,0.0,45.2,41.93,,36.72,28.11,42.86,62.38,62.95,100.0,61.26,46.59,58.28
