,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.11,38.46,0.0
1,OTHER,38.46,47.37,0.0
2,NATIVE AMERICAN,25.0,25.0,0.0
3,LATINO,47.62,58.62,0.0
4,ASIAN-PACIFIC,37.04,51.22,0.0
5,WHITE,63.33,63.58,0.0
6,BLACK,60.0,61.94,0.0
