RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,49.32,45.28,0.00,47.62
OTHER,40.00,50.00,0.00,45.45
NATIVE-AM,0.00,40.00,0.00,28.57
HISP-LT,55.56,50.00,0.00,53.33
ASIA-PI,100.0,0.00,0.00,50.00
WHITE,63.60,65.50,0.00,64.56
BLACK,50.00,100.0,0.00,63.64
TOTAL,62.32,64.30,0.00,63.32
