,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.39,38.1,0.0
1,OTHER,11.11,50.0,100.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,37.5,37.5,0.0
4,ASIAN-PACIFIC,50.0,40.0,0.0
5,WHITE,61.37,63.14,100.0
6,BLACK,58.82,71.78,0.0
