,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.77,35.17,0.0
1,OTHER,42.55,50.0,0.0
2,NATIVE AMERICAN,28.57,0.0,0.0
3,LATINO,55.32,58.0,0.0
4,ASIAN-PACIFIC,55.56,41.67,0.0
5,WHITE,60.73,60.02,0.0
6,BLACK,51.07,65.58,66.67
