,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.86,44.74,0.0
1,OTHER,71.43,52.63,0.0
2,NATIVE AMERICAN,25.0,100.0,0.0
3,LATINO,52.63,56.25,0.0
4,ASIAN-PACIFIC,43.75,35.85,0.0
5,WHITE,72.18,68.58,0.0
6,BLACK,65.31,67.67,0.0
