,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.5,45.45,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,33.33,50.0,0.0
4,ASIAN-PACIFIC,100.0,0.0,0.0
5,WHITE,74.59,75.0,0.0
6,BLACK,67.27,68.83,0.0
