,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.45,46.67,0.0
1,OTHER,66.67,80.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,23.53,28.57,0.0
4,ASIAN-PACIFIC,25.0,25.0,0.0
5,WHITE,69.29,65.9,0.0
6,BLACK,44.63,59.19,0.0
