,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.57,34.15,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,33.33,0.0,0.0
4,ASIAN-PACIFIC,66.67,40.0,0.0
5,WHITE,65.06,64.57,0.0
6,BLACK,44.64,56.66,0.0
