PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
NAHUNTA,0,20.65,26.17,0,62.5,33.33,0,50,0,0,0,33.33,0,50,0,0,56.7,58.24,0,65,36.00,55.29
WAYNESVILLE,0,20.73,25.93,0,25,14.29,0,0,80,0,40,30.77,0,33.33,100,0,47.09,46.79,0,59.72,47.37,45.64
TOTAL,,20.69,26.03,,37.5,23.08,,25.0,66.67,,27.27,31.58,,40.0,50.0,0.0,52.01,52.41,,62.5,42.06,50.46
