RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,52.27,56.73,100.0,54.91
OTHER,61.54,42.31,0.00,51.92
NATIVE-AM,66.67,33.33,0.00,50.00
HISP-LT,51.22,58.14,0.00,54.76
ASIA-PI,48.44,57.63,0.00,52.85
WHITE,61.89,62.60,0.00,62.24
BLACK,58.60,57.66,0.00,58.02
TOTAL,59.26,60.47,75.00,59.94
