,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,17.39,29.41,0.0
1,OTHER,28.57,22.73,0.0
2,NATIVE AMERICAN,20.0,0.0,0.0
3,LATINO,17.39,17.14,0.0
4,ASIAN-PACIFIC,28.57,30.0,0.0
5,WHITE,40.46,39.24,100.0
6,BLACK,23.64,39.0,0.0
