,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.84,37.0,0.0
1,OTHER,64.71,36.36,0.0
2,NATIVE AMERICAN,0.0,0.0,100.0
3,LATINO,36.17,36.21,0.0
4,ASIAN-PACIFIC,40.0,40.0,0.0
5,WHITE,46.67,50.66,0.0
6,BLACK,49.49,62.09,0.0
