,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.41,45.45,0.0
1,OTHER,35.29,54.17,0.0
2,NATIVE AMERICAN,100.0,50.0,0.0
3,LATINO,25.0,58.33,0.0
4,ASIAN-PACIFIC,0.0,75.0,0.0
5,WHITE,64.71,59.62,0.0
6,BLACK,46.11,60.41,0.0
