,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.59,46.33,0.0
1,OTHER,50.0,51.11,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,42.37,48.05,0.0
4,ASIAN-PACIFIC,28.57,54.17,0.0
5,WHITE,63.62,62.9,100.0
6,BLACK,52.64,66.56,40.0
