,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.01,33.33,0.0
1,OTHER,42.86,56.25,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,40.91,51.96,0.0
4,ASIAN-PACIFIC,45.71,46.39,0.0
5,WHITE,61.0,63.56,0.0
6,BLACK,41.18,49.75,0.0
