PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SMITH,0,44.44,27.27,0,100,0,0,0,0,0,0,0,0,0,100,100,72.44,68.49,0,50,28.13,66.16
BRAY,0,50,40,0,0,100,0,0,0,0,0,0,0,0,0,0,81.25,84.65,0,66.97,51.76,76.07
TOTAL,,34.38,30.56,,100.0,50.0,,,,,0.0,,,,100.0,100.0,73.84,71.88,,62.94,44.27,69.27
