,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.13,48.23,0.0
1,OTHER,50.0,54.35,0.0
2,NATIVE AMERICAN,100.0,25.0,0.0
3,LATINO,45.65,50.0,100.0
4,ASIAN-PACIFIC,50.0,40.91,0.0
5,WHITE,64.11,66.63,0.0
6,BLACK,67.61,71.43,33.33
